Weather_ID,Date and time,Summary,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Cloud Cover,Pressure (millibars)
W71151,2024-11-03 01:10:00,Partly Cloudy,29.84444444444445,30.56111111111112,0.48,4.1216,76,10.577700000000002,0.624,1010.86
W71152,2024-11-03 01:15:00,Partly Cloudy,30.738888888888887,30.966666666666665,0.43,4.5402000000000005,59,9.982,0.491,1010.38
W71153,2024-11-03 01:20:00,Mostly Cloudy,29.58333333333333,30.11666666666666,0.48,4.8944,51,9.982,0.539,1009.97
W71154,2024-11-03 01:25:00,Mostly Cloudy,26.100000000000005,26.100000000000005,0.6,16.2771,256,10.3523,0.66,1010.36
W71155,2024-11-03 01:30:00,Humid and Mostly Cloudy,20.32777777777778,20.32777777777778,0.83,9.0804,318,8.1305,0.78,1011.64
W71156,2024-11-03 01:35:00,Mostly Cloudy,21.32222222222222,21.32222222222222,0.81,7.776300000000001,181,9.982,0.683,1011.19
W71157,2024-11-03 01:40:00,Mostly Cloudy,21.405555555555555,21.405555555555555,0.86,8.3237,113,10.3523,0.716,1011.86
W71158,2024-11-03 01:45:00,Mostly Cloudy,21.16111111111111,21.16111111111111,0.86,0.1449,220,10.2557,0.799,1012.06
W71159,2024-11-03 01:50:00,Mostly Cloudy,20.55555555555556,20.55555555555556,0.9,2.9785000000000004,42,16.1,0.769,1011.51
W71160,2024-11-03 01:55:00,Mostly Cloudy,20.544444444444448,20.544444444444448,0.9,2.0769,341,15.1823,0.731,1011.86
W71161,2024-11-03 02:00:00,Mostly Cloudy,18.28888888888889,18.28888888888889,0.81,3.2039,171,16.1,0.707,1014.1
W71162,2024-11-03 02:05:00,Mostly Cloudy,17.755555555555556,17.755555555555556,0.84,3.22,180,16.1,0.727,1014.1
W71163,2024-11-03 02:10:00,Partly Cloudy,16.761111111111113,16.761111111111113,0.87,2.8014,54,15.1823,0.76,1013.98
W71164,2024-11-03 02:15:00,Partly Cloudy,15.672222222222224,15.672222222222224,0.9,3.22,90,16.1,0.779,1013.78
W71165,2024-11-03 02:20:00,Partly Cloudy,15.627777777777778,15.627777777777778,0.92,6.44,210,16.1,0.757,1013.78
W71166,2024-11-03 02:25:00,Partly Cloudy,15.172222222222224,15.172222222222224,0.92,3.22,110,10.2235,0.843,1013.72
W71167,2024-11-03 02:30:00,Mostly Cloudy,16.183333333333334,16.183333333333334,0.87,7.406,171,9.982,0.812,1013.73
W71168,2024-11-03 02:35:00,Mostly Cloudy,17.76111111111111,17.76111111111111,0.84,3.3005,343,9.982,0.802,1013.91
W71169,2024-11-03 02:40:00,Mostly Cloudy,19.95555555555556,19.95555555555556,0.78,8.1788,346,9.982,0.76,1014.28
W71170,2024-11-03 02:45:00,Mostly Cloudy,22.71111111111111,22.71111111111111,0.62,3.2361,64,9.982,0.67,1014.4
W71171,2024-11-03 02:50:00,Mostly Cloudy,24.83333333333333,24.83333333333333,0.46,4.6368,68,15.826300000000002,0.494,1014.29
W71172,2024-11-03 02:55:00,Mostly Cloudy,25.97222222222222,25.97222222222222,0.47,3.7674,96,15.3111,0.512,1013.93
W71173,2024-11-03 03:00:00,Mostly Cloudy,26.06111111111111,26.06111111111111,0.44,7.776300000000001,66,15.826300000000002,0.464,1013.73
W71174,2024-11-03 03:05:00,Mostly Cloudy,27.633333333333333,27.58888888888889,0.44,11.253900000000002,137,15.826300000000002,0.5,1013.45
W71175,2024-11-03 03:10:00,Mostly Cloudy,27.83333333333333,27.538888888888884,0.4,8.0661,149,15.3111,0.443,1013.23
W71176,2024-11-03 03:15:00,Mostly Cloudy,28.7,28.177777777777777,0.38,9.177,169,15.826300000000002,0.478,1012.77
W71177,2024-11-03 03:20:00,Mostly Cloudy,26.994444444444447,27.31666666666667,0.48,7.856800000000001,171,9.982,0.603,1012.12
W71178,2024-11-03 03:25:00,Mostly Cloudy,22.022222222222226,22.022222222222226,0.64,19.8513,329,10.3523,0.65,1012.59
W71179,2024-11-03 03:30:00,Mostly Cloudy,22.37777777777778,22.37777777777778,0.72,11.2056,351,9.982,0.67,1012.75
W71180,2024-11-03 03:35:00,Mostly Cloudy,21.22222222222222,21.22222222222222,0.78,9.9176,349,9.982,0.745,1012.94
W71181,2024-11-03 03:40:00,Partly Cloudy,19.450000000000003,19.450000000000003,0.83,7.824600000000001,15,10.577700000000002,0.794,1013.34
W71182,2024-11-03 03:45:00,Partly Cloudy,17.866666666666664,17.866666666666664,0.89,0.5152,354,10.2557,0.76,1014.12
W71183,2024-11-03 03:50:00,Partly Cloudy,17.800000000000004,17.800000000000004,0.92,10.577700000000002,10,16.1,0.769,1014.33
W71184,2024-11-03 03:55:00,Partly Cloudy,17.872222222222224,17.872222222222224,0.9,6.118,8,15.1823,0.773,1014.51
W71185,2024-11-03 04:00:00,Mostly Cloudy,17.705555555555556,17.705555555555556,0.9,6.295100000000001,340,16.1,0.744,1014.15
W71186,2024-11-03 04:05:00,Mostly Cloudy,17.705555555555556,17.705555555555556,0.9,3.22,0,15.1823,0.782,1013.93
W71187,2024-11-03 04:10:00,Partly Cloudy,16.81111111111111,16.81111111111111,0.93,2.7692,64,11.914,0.737,1013.86
W71188,2024-11-03 04:15:00,Mostly Cloudy,16.11111111111111,16.11111111111111,0.93,3.0751,290,9.9015,0.832,1013.91
W71189,2024-11-03 04:20:00,Mostly Cloudy,16.6,16.6,0.93,3.1073,13,9.982,0.888,1013.32
W71190,2024-11-03 04:25:00,Mostly Cloudy,16.461111111111112,16.461111111111112,0.97,6.0536,30,9.9015,0.86,1012.75
W71191,2024-11-03 04:30:00,Partly Cloudy,16.08888888888889,16.08888888888889,0.93,4.5724,164,9.5956,0.823,1012.5
W71192,2024-11-03 04:35:00,Mostly Cloudy,17.58888888888889,17.58888888888889,0.91,8.033900000000001,148,9.982,0.754,1012.66
W71193,2024-11-03 04:40:00,Mostly Cloudy,17.91111111111111,17.91111111111111,0.9,7.1001,42,9.982,0.783,1012.99
W71194,2024-11-03 04:45:00,Mostly Cloudy,18.70555555555556,18.70555555555556,0.85,9.4829,319,9.982,0.781,1013.53
W71195,2024-11-03 04:50:00,Mostly Cloudy,17.68888888888889,17.68888888888889,0.97,3.5098000000000003,253,8.05,0.85,1013.87
W71196,2024-11-03 04:55:00,Mostly Cloudy,18.827777777777776,18.827777777777776,0.9,6.810300000000001,204,9.982,0.744,1014.59
W71197,2024-11-03 05:00:00,Mostly Cloudy,19.75,19.75,0.84,11.237800000000002,262,9.982,0.77,1014.39
W71198,2024-11-03 05:05:00,Mostly Cloudy,20.90555555555555,20.90555555555555,0.73,20.4953,291,9.982,0.667,1015.13
W71199,2024-11-03 05:10:00,Mostly Cloudy,21.85,21.85,0.66,24.1983,279,10.3523,0.637,1015.51
W71200,2024-11-03 05:15:00,Mostly Cloudy,22.066666666666663,22.066666666666663,0.59,27.9335,300,9.982,0.663,1015.33
W71201,2024-11-03 05:20:00,Mostly Cloudy,21.16111111111111,21.16111111111111,0.57,22.105300000000003,301,9.982,0.611,1015.4
W71202,2024-11-03 05:25:00,Partly Cloudy,21.872222222222224,21.872222222222224,0.54,17.5007,292,10.3523,0.574,1015.72
W71203,2024-11-03 05:30:00,Partly Cloudy,21.13333333333334,21.13333333333334,0.53,14.441700000000004,310,9.982,0.561,1015.62
W71204,2024-11-03 05:35:00,Partly Cloudy,19.95,19.95,0.57,12.4292,310,16.1,0.553,1015.92
W71205,2024-11-03 05:40:00,Partly Cloudy,16.516666666666666,16.516666666666666,0.75,9.032100000000002,280,15.552600000000002,0.666,1016.55
W71206,2024-11-03 05:45:00,Partly Cloudy,13.93888888888889,13.93888888888889,0.89,3.5259,238,16.1,0.797,1017.32
W71207,2024-11-03 05:50:00,Partly Cloudy,13.355555555555554,13.355555555555554,0.86,2.6404,266,16.1,0.749,1017.74
W71208,2024-11-03 05:55:00,Partly Cloudy,13.22777777777778,13.22777777777778,0.89,2.7531000000000003,201,15.1823,0.82,1018.16
W71209,2024-11-03 06:00:00,Partly Cloudy,12.68888888888889,12.68888888888889,0.86,6.1985,343,16.1,0.706,1018.35
W71210,2024-11-03 06:05:00,Partly Cloudy,13.105555555555558,13.105555555555558,0.9,6.279,40,15.826300000000002,0.824,1018.33
W71211,2024-11-03 06:10:00,Partly Cloudy,12.611111111111112,12.611111111111112,0.93,6.0375000000000005,26,14.9569,0.789,1018.32
W71212,2024-11-03 06:15:00,Partly Cloudy,12.03888888888889,12.03888888888889,0.93,6.44,40,15.7297,0.783,1018.24
W71213,2024-11-03 06:20:00,Partly Cloudy,12.105555555555554,12.105555555555554,0.87,6.1502,40,15.7297,0.752,1018.44
W71214,2024-11-03 06:25:00,Partly Cloudy,12.03888888888889,12.03888888888889,0.88,6.0697,49,14.876400000000002,0.863,1018.69
W71215,2024-11-03 06:30:00,Partly Cloudy,12.127777777777776,12.127777777777776,0.87,7.969500000000001,50,15.7297,0.743,1018.61
W71216,2024-11-03 06:35:00,Partly Cloudy,12.68888888888889,12.68888888888889,0.84,9.3219,31,15.7297,0.828,1018.54
W71217,2024-11-03 06:40:00,Partly Cloudy,14.822222222222225,14.822222222222225,0.75,11.3666,69,15.1823,0.731,1018.55
W71218,2024-11-03 06:45:00,Partly Cloudy,17.127777777777776,17.127777777777776,0.68,12.799500000000002,52,16.1,0.602,1018.61
W71219,2024-11-03 06:50:00,Partly Cloudy,18.81666666666667,18.81666666666667,0.61,9.4024,72,16.1,0.567,1018.71
W71220,2024-11-03 06:55:00,Partly Cloudy,21.05555555555556,21.05555555555556,0.54,10.948,73,15.552600000000002,0.574,1018.57
W71221,2024-11-03 07:00:00,Partly Cloudy,22.633333333333333,22.633333333333333,0.51,10.7709,43,10.2557,0.587,1018.02
W71222,2024-11-03 07:05:00,Partly Cloudy,22.72777777777777,22.72777777777777,0.45,9.2736,72,10.2557,0.536,1017.43
W71223,2024-11-03 07:10:00,Partly Cloudy,23.78333333333333,23.78333333333333,0.41,7.438200000000001,95,15.552600000000002,0.471,1017.2
W71224,2024-11-03 07:15:00,Partly Cloudy,24.88333333333334,24.88333333333334,0.4,7.422100000000001,178,16.1,0.541,1016.64
W71225,2024-11-03 07:20:00,Partly Cloudy,24.88333333333334,24.88333333333334,0.4,2.7048,16,16.1,0.486,1016.44
W71226,2024-11-03 07:25:00,Partly Cloudy,24.96111111111112,24.96111111111112,0.35,3.6386,162,15.552600000000002,0.477,1016.13
W71227,2024-11-03 07:30:00,Partly Cloudy,24.88333333333334,24.88333333333334,0.37,3.0429,208,16.1,0.469,1015.74
W71228,2024-11-03 07:35:00,Partly Cloudy,22.127777777777776,22.127777777777776,0.5,9.3219,11,16.1,0.541,1015.55
W71229,2024-11-03 07:40:00,Mostly Cloudy,19.105555555555554,19.105555555555554,0.65,9.0482,0,15.552600000000002,0.715,1015.93
W71230,2024-11-03 07:45:00,Mostly Cloudy,17.66111111111111,17.66111111111111,0.71,9.338,31,16.1,0.683,1016.41
W71231,2024-11-03 07:50:00,Mostly Cloudy,17.083333333333332,17.083333333333332,0.73,6.44,40,16.1,0.777,1016.41
W71232,2024-11-03 07:55:00,Mostly Cloudy,16.233333333333334,16.233333333333334,0.79,6.118,38,15.552600000000002,0.74,1016.4
W71233,2024-11-03 08:00:00,Mostly Cloudy,14.400000000000002,14.400000000000002,0.84,3.22,30,16.1,0.71,1016.43
W71234,2024-11-03 08:05:00,Partly Cloudy,13.861111111111112,13.861111111111112,0.87,3.22,0,16.1,0.803,1016.43
W71235,2024-11-03 08:10:00,Partly Cloudy,13.766666666666667,13.766666666666667,0.89,3.22,351,15.1823,0.767,1016.3
W71236,2024-11-03 08:15:00,Partly Cloudy,12.8,12.8,0.9,3.22,30,16.1,0.833,1016.03
W71237,2024-11-03 08:20:00,Partly Cloudy,12.844444444444443,12.844444444444443,0.87,3.22,20,16.1,0.73,1016.01
W71238,2024-11-03 08:25:00,Partly Cloudy,13.166666666666668,13.166666666666668,0.9,6.0858,354,14.168000000000005,0.721,1015.86
W71239,2024-11-03 08:30:00,Partly Cloudy,12.82777777777778,12.82777777777778,0.95,4.83,350,15.134000000000002,0.808,1015.91
W71240,2024-11-03 08:35:00,Mostly Cloudy,15.933333333333334,15.933333333333334,0.79,3.2683,24,10.2074,0.806,1015.72
W71241,2024-11-03 08:40:00,Mostly Cloudy,17.605555555555554,17.605555555555554,0.75,3.2683,135,10.577700000000002,0.693,1016.0
W71242,2024-11-03 08:45:00,Mostly Cloudy,19.93333333333333,19.93333333333333,0.63,3.3649,130,9.982,0.677,1015.91
W71243,2024-11-03 08:50:00,Mostly Cloudy,22.2,22.2,0.59,4.9749,113,9.982,0.599,1015.91
W71244,2024-11-03 08:55:00,Mostly Cloudy,23.972222222222225,23.972222222222225,0.5,7.3738,123,15.3111,0.576,1015.52
W71245,2024-11-03 09:00:00,Mostly Cloudy,25.95,25.95,0.42,3.4132,97,15.826300000000002,0.473,1015.51
W71246,2024-11-03 09:05:00,Mostly Cloudy,25.95,25.95,0.47,2.9946,225,15.826300000000002,0.524,1014.94
W71247,2024-11-03 09:10:00,Overcast,25.933333333333337,25.933333333333337,0.48,0.5796,180,15.552600000000002,0.673,1014.51
W71248,2024-11-03 09:15:00,Overcast,25.877777777777776,25.877777777777776,0.48,3.0912,25,16.1,0.653,1013.82
W71249,2024-11-03 09:20:00,Overcast,24.838888888888885,24.838888888888885,0.51,3.1395,15,16.1,0.625,1012.96
W71250,2024-11-03 09:25:00,Mostly Cloudy,25.022222222222226,25.022222222222226,0.54,7.808499999999999,348,15.3111,0.503,1012.71
W71251,2024-11-03 09:30:00,Mostly Cloudy,23.83888888888889,23.83888888888889,0.62,2.8497000000000003,32,16.1,0.583,1011.72
W71252,2024-11-03 09:35:00,Mostly Cloudy,22.127777777777776,22.127777777777776,0.69,4.5402000000000005,337,15.826300000000002,0.655,1011.56
W71253,2024-11-03 09:40:00,Overcast,21.216666666666665,21.216666666666665,0.79,0.322,329,9.982,0.971,1011.88
W71254,2024-11-03 09:45:00,Overcast,19.91111111111111,19.91111111111111,0.84,11.9623,229,9.982,0.906,1012.07
W71255,2024-11-03 09:50:00,Mostly Cloudy,19.383333333333333,19.383333333333333,0.84,3.1234,247,11.9784,0.723,1011.09
W71256,2024-11-03 09:55:00,Mostly Cloudy,18.28333333333333,18.28333333333333,0.91,2.7853000000000003,138,9.982,0.748,1010.27
W71257,2024-11-03 10:00:00,Mostly Cloudy,17.82777777777778,17.82777777777778,0.92,6.7620000000000005,242,9.982,0.842,1010.72
W71258,2024-11-03 10:05:00,Overcast,17.76111111111111,17.76111111111111,0.9,3.5581,235,10.2557,0.985,1010.52
W71259,2024-11-03 10:10:00,Overcast,17.76111111111111,17.76111111111111,0.88,6.552700000000001,245,11.914,0.959,1010.23
W71260,2024-11-03 10:15:00,Overcast,17.200000000000003,17.200000000000003,0.9,6.7298,263,12.2199,0.965,1009.9
W71261,2024-11-03 10:20:00,Mostly Cloudy,17.200000000000003,17.200000000000003,0.9,6.7781,254,11.9784,0.771,1009.81
W71262,2024-11-03 10:25:00,Mostly Cloudy,16.772222222222222,16.772222222222222,0.91,6.021400000000001,239,11.6886,0.849,1009.64
W71263,2024-11-03 10:30:00,Overcast,17.127777777777776,17.127777777777776,0.87,11.3505,300,9.982,0.921,1009.83
W71264,2024-11-03 10:35:00,Mostly Cloudy,17.105555555555554,17.105555555555554,0.82,17.1304,291,9.982,0.741,1010.06
W71265,2024-11-03 10:40:00,Mostly Cloudy,17.144444444444446,17.144444444444446,0.83,25.164300000000004,289,9.982,0.724,1010.85
W71266,2024-11-03 10:45:00,Mostly Cloudy,17.294444444444444,17.294444444444444,0.75,24.9711,299,9.982,0.719,1011.43
W71267,2024-11-03 10:50:00,Mostly Cloudy,19.88333333333334,19.88333333333334,0.64,23.6992,300,9.982,0.629,1011.93
W71268,2024-11-03 10:55:00,Mostly Cloudy,21.822222222222223,21.822222222222223,0.56,26.3396,291,10.3523,0.585,1012.44
W71269,2024-11-03 11:00:00,Breezy and Mostly Cloudy,21.116666666666667,21.116666666666667,0.59,31.427200000000003,291,9.982,0.583,1013.04
W71270,2024-11-03 11:05:00,Breezy and Mostly Cloudy,22.2,22.2,0.53,31.717,291,9.982,0.558,1013.63
W71271,2024-11-03 11:10:00,Breezy and Mostly Cloudy,22.55,22.55,0.48,33.681200000000004,311,10.3523,0.503,1013.95
W71272,2024-11-03 11:15:00,Breezy and Mostly Cloudy,22.75555555555555,22.75555555555555,0.44,32.9889,310,10.2557,0.562,1014.22
W71273,2024-11-03 11:20:00,Partly Cloudy,23.772222222222226,23.772222222222226,0.41,27.1124,301,10.2557,0.495,1014.42
W71274,2024-11-03 11:25:00,Partly Cloudy,22.30555555555556,22.30555555555556,0.42,27.8691,319,15.552600000000002,0.567,1014.61
W71275,2024-11-03 11:30:00,Partly Cloudy,22.10555555555556,22.10555555555556,0.4,22.3307,311,16.1,0.527,1015.13
W71276,2024-11-03 11:35:00,Partly Cloudy,19.90555555555555,19.90555555555555,0.49,17.2109,319,16.1,0.545,1015.64
W71277,2024-11-03 11:40:00,Partly Cloudy,17.766666666666666,17.766666666666666,0.55,19.5615,320,15.552600000000002,0.606,1016.36
W71278,2024-11-03 11:45:00,Partly Cloudy,17.15,17.15,0.54,15.633100000000002,310,16.1,0.611,1017.33
W71279,2024-11-03 11:50:00,Mostly Cloudy,16.594444444444445,16.594444444444445,0.54,17.114300000000004,310,16.1,0.559,1017.76
W71280,2024-11-03 11:55:00,Mostly Cloudy,15.405555555555551,15.405555555555551,0.59,13.524,309,15.1823,0.606,1018.59
W71281,2024-11-03 12:00:00,Mostly Cloudy,13.394444444444444,13.394444444444444,0.72,10.722600000000002,290,16.1,0.723,1019.1
W71282,2024-11-03 12:05:00,Mostly Cloudy,14.833333333333334,14.833333333333334,0.65,10.9319,301,16.1,0.685,1019.13
W71283,2024-11-03 12:10:00,Mostly Cloudy,13.855555555555554,13.855555555555554,0.7,10.948,300,15.1823,0.643,1019.33
W71284,2024-11-03 12:15:00,Mostly Cloudy,11.638888888888893,11.638888888888893,0.8,11.27,300,16.1,0.818,1019.23
W71285,2024-11-03 12:20:00,Mostly Cloudy,10.477777777777778,10.477777777777778,0.86,6.6493,291,16.1,0.706,1019.42
W71286,2024-11-03 12:25:00,Mostly Cloudy,10.42777777777778,10.42777777777778,0.88,6.4078,291,14.3934,0.69,1019.35
W71287,2024-11-03 12:30:00,Mostly Cloudy,9.972222222222223,9.783333333333331,0.86,4.8461,262,10.2557,0.871,1019.83
W71288,2024-11-03 12:35:00,Mostly Cloudy,12.105555555555554,12.105555555555554,0.81,8.1949,309,10.2557,0.799,1020.04
W71289,2024-11-03 12:40:00,Partly Cloudy,14.727777777777776,14.727777777777776,0.69,9.2414,328,15.552600000000002,0.671,1020.35
W71290,2024-11-03 12:45:00,Mostly Cloudy,17.105555555555554,17.105555555555554,0.55,9.1126,6,16.1,0.614,1020.72
W71291,2024-11-03 12:50:00,Mostly Cloudy,17.755555555555556,17.755555555555556,0.56,7.9373,318,16.1,0.557,1021.01
W71292,2024-11-03 12:55:00,Mostly Cloudy,19.80555555555556,19.80555555555556,0.48,5.3774,330,10.577700000000002,0.505,1020.95
W71293,2024-11-03 13:00:00,Mostly Cloudy,19.90555555555555,19.90555555555555,0.38,9.2253,309,16.1,0.468,1020.8
W71294,2024-11-03 13:05:00,Mostly Cloudy,22.08333333333333,22.08333333333333,0.31,10.5938,282,16.1,0.416,1020.32
W71295,2024-11-03 13:10:00,Mostly Cloudy,22.05,22.05,0.31,9.338,294,15.552600000000002,0.408,1020.1
W71296,2024-11-03 13:15:00,Mostly Cloudy,22.70555555555556,22.70555555555556,0.34,10.948,280,16.1,0.433,1019.41
W71297,2024-11-03 13:20:00,Partly Cloudy,22.17222222222222,22.17222222222222,0.3,3.0107000000000004,172,16.1,0.415,1018.81
W71298,2024-11-03 13:25:00,Partly Cloudy,22.23333333333333,22.23333333333333,0.32,3.2844,250,15.552600000000002,0.433,1018.38
W71299,2024-11-03 13:30:00,Partly Cloudy,22.10555555555556,22.10555555555556,0.33,0.1449,300,16.1,0.469,1017.91
W71300,2024-11-03 13:35:00,Partly Cloudy,18.86111111111111,18.86111111111111,0.6,1.5939,212,16.1,0.623,1018.0
W71301,2024-11-03 13:40:00,Partly Cloudy,14.694444444444445,14.694444444444445,0.71,2.737,142,15.552600000000002,0.686,1018.18
W71302,2024-11-03 13:45:00,Partly Cloudy,12.77777777777778,12.77777777777778,0.82,3.22,10,16.1,0.63,1018.3
W71303,2024-11-03 13:50:00,Partly Cloudy,12.666666666666664,12.666666666666664,0.78,0.0,0,16.1,0.672,1018.18
W71304,2024-11-03 13:55:00,Partly Cloudy,11.927777777777775,11.927777777777775,0.83,3.22,340,15.1823,0.706,1017.95
W71305,2024-11-03 14:00:00,Partly Cloudy,10.488888888888887,10.488888888888887,0.86,3.22,90,16.1,0.808,1017.7
W71306,2024-11-03 14:05:00,Partly Cloudy,9.955555555555556,9.955555555555556,0.89,3.22,130,16.1,0.743,1017.49
W71307,2024-11-03 14:10:00,Partly Cloudy,9.866666666666664,9.627777777777776,0.88,4.9588,119,15.1823,0.703,1016.7
W71308,2024-11-03 14:15:00,Partly Cloudy,9.516666666666667,8.855555555555554,0.89,6.279,131,16.1,0.807,1016.18
W71309,2024-11-03 14:20:00,Partly Cloudy,9.466666666666663,8.827777777777778,0.86,6.166300000000001,120,16.1,0.768,1015.48
W71310,2024-11-03 14:25:00,Partly Cloudy,10.999999999999998,10.999999999999998,0.78,6.4722,139,15.1823,0.826,1014.95
W71311,2024-11-03 14:30:00,Partly Cloudy,11.022222222222224,11.022222222222224,0.8,10.722600000000002,140,16.1,0.674,1014.46
W71312,2024-11-03 14:35:00,Mostly Cloudy,12.111111111111107,12.111111111111107,0.8,10.7387,140,16.1,0.716,1013.87
W71313,2024-11-03 14:40:00,Mostly Cloudy,14.955555555555556,14.955555555555556,0.78,11.1573,151,15.1823,0.67,1013.45
W71314,2024-11-03 14:45:00,Mostly Cloudy,17.61111111111111,17.61111111111111,0.66,15.4882,151,16.1,0.594,1012.86
W71315,2024-11-03 14:50:00,Mostly Cloudy,19.78888888888889,19.78888888888889,0.58,12.7351,160,16.1,0.555,1012.21
W71316,2024-11-03 14:55:00,Mostly Cloudy,22.56666666666667,22.56666666666667,0.52,14.1358,188,15.552600000000002,0.508,1012.19
W71317,2024-11-03 15:00:00,Mostly Cloudy,24.766666666666666,24.766666666666666,0.48,17.2109,199,16.1,0.528,1011.3
W71318,2024-11-03 15:05:00,Mostly Cloudy,26.98333333333333,26.85555555555556,0.4,17.1304,210,16.1,0.476,1010.76
W71319,2024-11-03 15:10:00,Mostly Cloudy,26.938888888888886,26.81111111111112,0.4,21.0427,240,15.552600000000002,0.476,1010.23
W71320,2024-11-03 15:15:00,Mostly Cloudy,27.10555555555556,26.83333333333333,0.38,15.617,212,16.1,0.514,1009.6
W71321,2024-11-03 15:20:00,Mostly Cloudy,26.08333333333333,26.08333333333333,0.43,16.985500000000002,240,16.1,0.514,1009.75
W71322,2024-11-03 15:25:00,Mostly Cloudy,25.161111111111115,25.161111111111115,0.47,11.1895,240,15.552600000000002,0.552,1009.49
W71323,2024-11-03 15:30:00,Mostly Cloudy,24.95,24.95,0.5,9.6278,233,10.2557,0.577,1009.19
W71324,2024-11-03 15:35:00,Mostly Cloudy,23.83888888888889,23.83888888888889,0.54,9.2897,213,10.2557,0.607,1008.99
W71325,2024-11-03 15:40:00,Mostly Cloudy,22.28888888888889,22.28888888888889,0.64,4.5724,262,15.552600000000002,0.651,1009.63
W71326,2024-11-03 15:45:00,Mostly Cloudy,20.0,20.0,0.73,7.8729,202,16.1,0.617,1009.98
W71327,2024-11-03 15:50:00,Mostly Cloudy,20.07222222222222,20.07222222222222,0.72,6.1502,193,16.1,0.631,1009.98
